,Region,Section,Alignment
15,Quartile 1,1,0.6853860235349113
16,Quartile 1,10,0.6522812774417229
17,Quartile 1,11,0.5778081719546205
18,Quartile 1,12,0.7621527945585853
19,Quartile 1,13,0.8144572866217004
20,Quartile 1,2,0.7709527257562723
21,Quartile 1,3,0.732300237750491
22,Quartile 1,4,0.790927154177256
23,Quartile 1,5,0.8114737841750127
24,Quartile 1,6,0.8687739131332888
25,Quartile 1,7,0.7233471772026528
26,Quartile 1,8,0.6763935046003815
27,Quartile 1,9,0.8114774008923957
28,Quartile 1,AllQuestions,0.7293226877807143
29,Quartile 1,SectionsAvg,0.7444408809076377
